Sample_ID,1433EPSILON,4EBP1,4EBP1_pS65,4EBP1_pT37T46,53BP1,ACC_pS79,ACC1,AKT,AKT_pS473,AKT_pT308,AMPKALPHA,AMPKALPHA_pT172,AR,ASNS,ATM,BAK,BAX,BCL2,BCLXL,BECLIN,BETACATENIN,BID,BIM,CJUN_pS73,CKIT,CMET_pY1235,CMYC,CRAF,CRAF_pS338,CASPASE7CLEAVEDD198,CAVEOLIN1,CD31,CD49B,CDK1,CHK1,CHK1_pS345,CHK2,CHK2_pT68,CIAP,CLAUDIN7,COLLAGENVI,CYCLINB1,CYCLIND1,CYCLINE1,DJ1,DVL3,ECADHERIN,EEF2,EEF2K,EGFR,EGFR_pY1068,EGFR_pY1173,EIF4E,ERALPHA,ERALPHA_pS118,ERK2,FIBRONECTIN,FOXO3A,GAB2,GATA3,GSK3ALPHABETA,GSK3ALPHABETA_pS21S9,HER2,HER2_pY1248,HER3,HER3_pY1289,HSP70,IGFBP2,INPP4B,IRS1,JNK_pT183Y185,JNK2,KU80,LCK,LKB1,MAPK_pT202Y204,MEK1,MEK1_pS217S221,MIG6,MRE11,MTOR,MTOR_pS2448,NCADHERIN,NFKBP65_pS536,NF2,NOTCH1,PCADHERIN,P27,P27_pT157,P38MAPK,P38_pT180Y182,P53,P70S6K1,P70S6K_pT389,P90RSK_pT359S363,PAI1,PAXILLIN,PCNA,PDK1_pS241,PEA15,PI3KP110ALPHA,PKCALPHA,PKCALPHA_pS657,PKCDELTA_pS664,PR,PRAS40_pT246,PTEN,RAD50,RAD51,RB_pS807S811,S6,S6_pS235S236,S6_pS240S244,SHC_pY317,SMAD1,SMAD3,SMAD4,SRC,SRC_pY416,SRC_pY527,STAT3_pY705,STAT5ALPHA,STATHMIN,SYK,TUBERIN,VEGFR2,XRCC1,YAP,YAP_pS127,YB1,YB1_pS102,4EBP1_pT70,ARAF_pS299,ANNEXINVII,ARID1A,BRAF,BAD_pS112,BAP1C4,BRCA2,CD20,CYCLINE2,ETS1,EIF4G,FASN,FOXO3A_pS318S321,FOXM1,G6PD,GAPDH,GSK3_pS9,HEREGULIN,MYH11,MYOSINIIA_pS1943,NRAS,NDRG1_pT346,P21,P27_pT198,P90RSK,PDCD4,PDK1,PEA15_pS116,PI3KP85,PKCPANBETAII_pS660,PRDX1,RAB11,RAB25,RAPTOR,RBM15,RICTOR,RICTOR_pT1135,SCD1,SF2,TAZ,TIGAR,TRANSGLUTAMINASE,TFRC,TSC1,TUBERIN_pT1462,EPPK1,XBP1,ACETYLATUBULINLYS40,P62LCKLIGAND,1433BETA,1433ZETA,ACVRL1,DIRAS3,ANNEXIN1,PREX1,ENY2,GCN5L2,ADAR1,JAB1,CMET,CASPASE8,ERCC1,MSH2,MSH6,PARPCLEAVED,RB,SETD2,SMAC,SNAIL,AXL,MYOSINIIA,SLC1A5,GATA6,BRD4,CDK1_pY15,ARAF,BRAF_pS445,BCL2A1,CABL,CASPASE3,CD26,CHK1_pS296,COG3,DUSP4,ERCC5,IGF1R_pY1135Y1136,IRF1,JAK2,P16INK4A,SHP2_pY542,PDL1
A1-A0SF,-0.14805,0.28069,-0.20683,0.043661,0.007723199999999999,0.73249,0.36580999999999997,0.20897,-0.045389,-0.24541,0.016546,-0.14440999999999998,2.324,-0.70744,0.71895,-0.41313999999999995,-0.29744,0.94776,-0.18849000000000002,0.016661000000000002,0.068727,0.007118600000000002,0.60729,0.16925,0.96931,-0.17518,0.7159,-0.1456,0.0043949,-0.76244,-0.041994,0.030961000000000002,0.021212,-0.16371,-0.086092,-0.14742,-0.085624,-0.08962,0.22046,0.019325,1.0603,-1.367,-0.20340999999999998,-0.7550600000000001,0.098372,-0.27837,0.70462,-0.64572,0.67662,-0.39873000000000003,0.41867,-0.128,0.057316,2.4441,-0.098361,-0.22738000000000005,0.14556,0.14074,0.17561,2.3151,-0.15907000000000002,0.48799,0.25499,0.26983,0.46035,0.14665,1.2405,-0.15805,1.7894,0.45548,0.73619,0.21161,0.016996,0.22924,0.12984,0.62715,-0.0024457,-0.024758000000000002,-0.048941000000000005,0.098428,0.16402,0.07077,-0.22305,0.47503999999999996,-0.43123999999999996,-0.19293,-0.11510999999999999,0.11269000000000001,0.025869,0.17840999999999999,0.39743,-0.47361000000000003,-0.32144,-0.079172,-0.15370999999999999,-0.15374000000000002,-0.27721,-0.30054000000000003,0.22499,-0.10107000000000001,0.24705,-0.33528,-0.07708,0.16557,0.10409000000000004,-0.072966,0.19668,-0.08724900000000001,-0.47822,-0.012311,-0.6711,-0.66478,-0.80753,0.21276,-0.10789000000000001,-0.3624,-0.1397,0.15173,0.34225,0.5706,0.604,0.66395,0.05569299999999999,-0.7159,0.090352,0.2242,0.19111,-0.13072,0.15461,-0.39085,-0.15773,-0.22693000000000002,-0.038055,0.0,-0.020697999999999998,-0.13557,0.16476,-0.15992,0.1075,-0.31393000000000004,-0.59617,-0.56389,-0.31434,0.58653,0.078311,-0.5116,-0.33589,-1.5438,0.14385,-0.14656,0.8059,0.20698000000000005,-0.066552,-0.049587,-0.053019000000000004,0.028227999999999996,0.0010127,0.49275,0.05675,-0.37948000000000004,0.163,-0.002106,-0.16494,0.11545,0.3504,0.26011999999999996,-0.62931,0.0077382000000000015,0.29519,-0.28164,-0.066425,0.025009,0.22296999999999997,-0.62951,-1.6877,0.037515,0.29016,1.4663,-0.094568,-0.12279000000000001,-0.66388,0.017695,-0.22705,-0.10271,0.22371,-0.1244,1.5014,-0.20157,0.28888,0.014230000000000001,-0.046608,-0.09698999999999999,-0.059547,-0.28206,-0.025469,-0.32793,-0.097363,0.016131,-0.08624,-0.49948000000000004,-0.14899,0.38232,-0.13039,-0.19935999999999998,0.15045999999999998,-0.15828,0.10365999999999999,0.27405,0.11457,0.062445000000000014,-0.087185,-0.15270999999999998,0.023525,-0.07192,0.25539,-0.19709000000000002,-0.042783,0.1411,-0.2173,-0.25174,0.17445,0.46637,0.020988
A1-A0SJ,0.23696,0.042512,-0.45735,-1.2238,-0.54751,0.35451,0.53247,0.079631,-0.67794,-0.36218,-0.32145,-0.26,0.86044,0.07673200000000001,0.1867,-0.67753,-0.27063000000000004,1.6909,-0.12234,0.18206,-0.85657,0.029787,0.97456,-0.16039,0.41438,-0.044999000000000004,0.29878000000000005,0.00031211,-0.11700999999999999,-0.70262,0.6328600000000001,0.29564,0.51784,-0.35865,-0.1185,-0.11596,-0.50243,-0.29283000000000003,0.31505,-0.033111,1.4319,0.0017154,0.29091,-0.29574,0.49813,-0.28,0.11447,-0.72543,0.10644,-0.26226,-0.26036,-0.03203,0.24514,1.8066,0.58125,0.18908,0.67742,0.20228,2.2706,2.065,-0.12322000000000001,0.5596399999999999,0.36474,0.19366,0.43078,-0.21106,1.0844,-0.30235,2.3933,0.79357,-0.019359,0.26333,-0.42694,0.36311,0.10887999999999999,-0.073558,0.59209,0.011897,0.16934000000000002,0.20815999999999998,-0.065098,-0.043139,-0.22516,0.56206,-0.77571,0.13926,0.12839,0.27333,0.072805,0.066412,0.31179,-0.4317,0.34314,-0.072851,-0.12636,1.3324,-0.25431,0.077831,0.5946600000000001,0.38201999999999997,0.37113,-0.5416300000000001,-0.27642,-0.17672000000000002,0.10475,-0.06461499999999999,-0.11039000000000004,-0.15361,-0.11422,-0.64223,-0.7054199999999999,-0.44896,-0.74003,0.01955,0.013662,-0.23997,0.031575,0.68776,0.031545,-0.39463000000000004,-0.20162,-0.18325,0.0,-0.799,-0.38954,1.2251,-0.28057,0.22515,0.99872,-0.076852,-0.32939,-0.3255,-0.014785,0.1088,0.24406999999999998,0.2335,0.19513,0.028972,0.10837000000000001,-0.05854400000000001,-0.45269,-0.57287,-0.042658,1.3478,0.07385599999999999,-0.053037,0.5820000000000001,-1.0195,-0.19817,-0.049894,2.3145,0.057340999999999996,0.1207,-0.23135999999999998,0.11905999999999999,0.10079,-0.21416,-0.38548000000000004,0.48358999999999996,-0.24846999999999997,-0.05600700000000002,-0.43783999999999995,0.58659,0.3163,-0.24811999999999998,0.2638,-0.61629,0.44027,0.17864000000000002,-0.18969,0.015279,-0.017793,-0.27659,-0.12504,-1.9603,0.10347999999999999,0.2799,2.1697,-0.049321,0.060399,0.26641,0.24224,0.19372999999999999,0.10552,0.13238,-0.3322,2.4917,-0.15125999999999998,-0.34603,-0.33351,-0.011783,0.079874,-0.21149,-0.16567,-0.051686,-0.2349,-0.45774,-0.10594,0.28738,-0.6057,-0.17762999999999998,0.25451999999999997,-0.092497,0.053439999999999994,0.082423,-0.38418,-0.53387,0.15384,0.086466,0.15758,-0.24789,-0.4613,0.060452,-0.25435,0.072076,-0.0029818,-0.31479,0.26713000000000003,-0.15757000000000002,-0.52982,-0.009733499999999999,-0.25916,-0.060324
A1-A0SK,0.15032,2.2643,0.14284000000000002,1.1141,-0.32116999999999996,-0.69511,-0.55695,-0.081085,-0.99741,-0.6602899999999999,-0.42138000000000003,-0.055036,-0.50643,0.8877799999999999,-0.089424,-0.2045,-0.24975,2.0608,-0.25146,0.11091,-0.86108,0.16038,1.1975,0.16151,3.3110000000000004,0.16115,0.40565999999999997,-0.011776,-0.010440000000000001,-0.80372,-1.7613,0.22453,-0.18117,0.011470999999999999,0.38966,0.05864700000000001,0.46681999999999996,0.42746999999999996,-0.076675,1.4191,0.088551,0.62279,0.045183,0.9238,0.036747,0.24408000000000002,-0.9654200000000001,-0.43893999999999994,-0.66881,-0.30735999999999997,-0.18199,0.10562,0.070217,-1.6391,-0.44299999999999995,-0.4971,1.0367,0.15712,1.3398,-0.47268999999999994,0.081925,-0.6813,-1.0424,-0.33960999999999997,-0.057147,-0.0074583,1.1714,0.029248000000000007,-0.30545,-0.031353,-0.034746,-0.52728,0.20749,-0.50637,-0.081147,0.061030999999999995,0.72934,-0.3112,0.25082,0.27247,-0.27032,-0.22949,0.38759,0.4051300000000001,-0.98651,0.50502,-0.22328,1.2346,0.55496,-0.39751,-0.61992,0.89725,-0.39954,-0.10156,-0.064739,1.6634,-0.13647,0.49213,-0.7672100000000001,-0.6148600000000001,0.20672,-0.55207,-0.4759,-0.09644900000000001,-0.18529,-0.072836,-0.082916,-0.45597,-0.0082364,-0.54948,-0.063674,-0.12559,-1.1045,0.067977,0.6847300000000001,0.62258,0.076563,0.4568100000000001,0.22876,0.44411999999999996,-0.28414,-0.67752,0.63237,-0.1663,-0.37908000000000003,-0.30511,0.53991,-0.48561000000000004,-1.6293,-0.25343000000000004,-0.25321,0.44578999999999996,0.11044000000000001,-0.18381,0.76189,-0.32419000000000003,-0.31623,0.2153,0.30914,-0.14013,1.6284,-0.39787,0.18553,-0.7413,-0.1395,1.4511,-0.1277,2.8098,-0.38895,-0.053765999999999994,-1.6588,0.085029,0.10092000000000001,-0.27808,0.18941,0.16834000000000002,-0.061054,0.3239,-0.052398,-0.014616999999999996,-0.8700899999999999,-1.3959,-0.18449000000000002,0.15871,0.08543099999999999,0.0012247,0.67597,-0.58532,0.14633,0.11160999999999999,0.057418,-0.22866999999999998,0.1311,-0.48963,-1.1945,0.059285000000000004,0.011269,2.5877,-0.058146,0.415,-1.2670000000000001,0.084827,0.58092,-0.010277,0.1442,1.9602,0.073648,0.51027,0.5284399999999999,0.30477,0.19303,0.027043,-0.29206,-0.1099,1.4086,2.1998,0.34631999999999996,-0.06071,0.17389000000000002,0.39314,0.078949,-0.10222,0.051455999999999995,0.28433,0.41218999999999995,0.72368,0.27479000000000003,-0.061102,-0.21871,0.12887,-0.094523,0.15203,-0.091781,0.17601,0.08946699999999999,0.053083000000000005,0.43892,0.19752999999999998,-0.2785,-0.26498,1.2352,-0.044446,0.11552
A1-A0SO,-0.036329,0.17969000000000002,-0.088921,0.50162,-0.20715,0.79851,0.7702899999999999,0.5482899999999999,-0.52463,0.062778,-0.0047144,-0.7401399999999999,-0.73755,0.72032,0.72182,-0.26356,-0.079176,-0.13421,-0.30211,-0.07320399999999999,-0.30839,-0.055367999999999994,-0.29858,-0.082726,0.80535,-0.034477,0.43399,0.42056000000000004,-0.23495,-0.7541800000000001,-1.1563,-0.015338999999999997,0.41528999999999994,-0.3289,0.031882,-0.14518,0.13145,0.08211,-0.25609,-0.62915,0.43393000000000004,-0.047550999999999996,-0.13987,-0.13737,-0.61787,-0.0087825,-0.23498000000000002,-0.26807,0.45003000000000004,-0.08885,-0.18372,-0.065536,-0.14575,-1.8659,-0.51379,-0.1131,0.90409,0.26842,-0.15139,-0.38883,0.16355999999999998,0.34665999999999997,0.24418,0.13782,0.41898,-0.18148,-0.068052,0.79837,-0.28444,-0.17438,0.25868,0.17852,0.37131,0.34379,0.024825,-0.68205,0.14359,0.085995,-0.046447,0.10396,0.069984,-0.12144,0.013082,0.5773199999999999,-0.54406,-0.17941,0.47358999999999996,0.10393,0.14678,-0.022238,-0.050194,0.46266,0.2757,-0.14549,0.16971,0.7381800000000001,-0.30504000000000003,0.15197,0.20519,-0.09753300000000001,0.082215,-0.61748,-0.56734,0.040016,-0.2364,-0.058751,0.022809,-0.35447,0.070143,0.24613000000000002,0.29856,0.11872,0.3141,-0.016166,-0.13479000000000002,-0.19282,-0.1172,0.18186,0.033783,0.1507,-0.27893,0.57889,0.20454,0.7547699999999999,0.07982,0.46353999999999995,0.49191,-0.28595,-0.39645,0.012079000000000001,-0.053390999999999994,0.19992000000000001,0.1509,-0.055394000000000006,0.5884699999999999,-0.21724000000000002,0.012306000000000001,0.26874000000000003,-0.18788,-0.02245,0.19671,-0.47166,0.039635000000000004,0.87205,0.21583000000000002,1.0508,0.33178,-0.37951999999999997,0.29212,-0.021272,-0.019843,0.14538,-0.17154,-0.4358,-0.070155,0.023284,-0.16047999999999998,0.21391999999999997,0.17843,-0.28109,-0.21656,-0.061505,0.24750999999999998,0.010192,0.57455,0.29269,1.1078,0.22687,0.04967,-0.27051,0.36221,0.067767,0.16019,-0.31134,-0.19658,0.25009000000000003,0.36556,0.5808399999999999,0.0010802,1.2935,-0.19397999999999999,-0.11058,-0.028156,-0.020731,0.030483999999999997,-0.12158,-0.12722,-0.009707799999999999,0.5563899999999999,0.33645,-0.14224,0.034011,0.057285,-0.022177000000000002,0.41634,1.1653,-0.18100000000000002,-0.18658,-0.0099387,-1.4828,-0.26125,0.29623,0.12322000000000001,0.54284,0.053947,0.65269,-0.42489,0.056430999999999995,-0.10520999999999996,0.060682000000000014,-0.065583,-0.1786,-0.12232,-0.06563200000000001,0.14178,0.18625,0.1614,-0.037196,0.015418000000000001,-0.26554,1.4834,-0.24291999999999997,0.10890999999999999
A1-A0SQ,-0.13074000000000002,-0.15987,-0.28599,-0.6227600000000001,0.20764000000000002,1.5706,1.2741,0.27342,-0.80915,-0.8655200000000001,0.5243800000000001,0.96405,0.82304,-0.30715,-0.14975,-0.19739,-0.8614799999999999,1.6388,-0.020130000000000002,0.6853600000000001,0.39399999999999996,0.33599,1.6325,0.024225,-0.054791999999999993,-0.14156,0.4736800000000001,0.011262000000000001,0.0141,-0.9283600000000001,-0.30638000000000004,0.04616,-0.36596999999999996,-0.50354,0.16072999999999998,-0.08591599999999999,0.1727,-0.070721,0.19484,0.36668,0.3443,-1.0229,0.36282,-1.0272,0.6189600000000001,-0.14151,0.42581,-1.0662,0.63141,-0.49786,-0.2795,0.16374,0.0,2.865,1.1520000000000001,0.26736,0.3405,-0.016705,2.2072,3.1863,-0.23699,0.14499,0.31229,0.062051,0.64958,-0.16826,0.28747,1.8164,1.6283,0.20933000000000002,0.4496600000000001,0.32979,-0.14841,-0.42188000000000003,0.12455,0.85962,0.51968,0.019897,-0.076449,0.09701699999999999,0.39966999999999997,0.11871,0.2932,0.24153000000000002,-0.15855999999999998,-0.30942,-0.14452,0.89799,0.010667,-0.22074000000000002,0.6085,-0.019796,-0.08119900000000001,-0.38166,-0.011105,0.6449,-0.43755,-0.35028000000000004,0.32771999999999996,0.9218299999999999,-0.077914,-0.8935299999999999,-0.70633,0.070003,0.42862,-0.047017,0.65776,-0.54228,-0.46265,-0.11975,-0.37272,-0.59411,-0.51603,-0.17017000000000002,0.0077378,-0.024309,-0.07484099999999999,-0.4409,-0.41039,-0.094422,-0.11282,0.25705,0.27315,-0.8995200000000001,0.36167,0.80995,0.62049,-0.42955,-0.63961,-0.035414,-0.17284000000000002,-0.21877,0.00065243,0.1356,0.048651,0.30558,0.26498,-0.1126,0.0035131,-0.011155,-0.41934,-0.13638,-0.15537,1.4137,0.1675,-0.48221,-0.35419,-1.6576,0.28931999999999997,-0.1738,0.39951,0.23515999999999998,0.0050804,-0.31515,0.049825,0.11788,0.49462,-0.69233,0.28422,-0.17624,0.054486,-0.12957,0.22501,0.17957,0.70838,0.59325,-0.13767000000000001,0.22873000000000002,0.58535,-0.1102,-0.11423,-0.10968,-0.08809700000000001,-0.7793399999999999,-1.8982,0.12408,0.12597,0.89679,-0.023615999999999998,0.61195,-0.25640999999999997,0.05728,-0.17694000000000001,-0.049714999999999995,0.3717,-1.0967,3.0013,-0.44809,-0.025172999999999997,0.14152,-0.10833,0.2772,0.24334,0.23926999999999998,-0.028879000000000002,-0.22154000000000001,-0.088288,0.37682,0.054984000000000005,-0.75365,0.29746,-0.078336,-0.20157,-0.5833699999999999,-0.090638,-0.63232,-0.20800000000000002,-0.073179,0.068326,0.078223,-0.1968,-0.2673,0.10711,0.056449,0.29653,0.79756,-0.27671999999999997,0.062988,-0.041233,-0.31501,-0.34548,-0.28556,-0.025572
A2-A04N,0.061555999999999986,0.57549,-0.28655,0.47097,-0.78185,-1.1018,-0.66571,0.054854999999999994,0.22413000000000002,0.039567000000000005,-0.13696,-0.5270699999999999,0.75652,-0.56082,-0.50269,-0.47597,-0.12779000000000001,0.51458,-0.42111000000000004,0.085015,-0.8875799999999999,0.0019561,-0.005885199999999999,0.35363,1.2179,-0.12038,0.5568,-0.0077798999999999984,0.14472000000000002,-0.6709,-0.010773999999999999,0.057758000000000004,-0.19699999999999998,-0.37681,0.10114,-0.29186,-0.51791,0.0032446999999999997,0.095064,-0.30357,1.4286,-1.8397,0.11638,-0.8801899999999999,0.30587,-0.08451900000000001,-0.31727,-0.86129,-0.19652,-0.36377,0.048934,-0.061838,0.18037,0.7591100000000001,-0.55771,-0.18792,2.1124,0.14923,-0.30112,1.4606,-0.1132,-0.034572000000000006,-0.46253,-0.024556,-0.23175,-0.055835,0.26935,-0.71244,1.8229,-0.10062,0.81885,0.0,-0.59691,0.13865,0.13099,2.0199,0.44952,1.0756,0.07260599999999999,0.28835,-0.39439,0.029921,-0.14072,0.8564700000000001,-0.5637300000000001,-0.016384,-0.0303,0.21809,-0.045623000000000004,0.37353000000000003,0.8512700000000001,-0.073511,-0.15324000000000002,0.59337,0.073673,1.2899,-0.57168,-0.31579,0.4229600000000001,0.36443000000000003,0.047229,-0.03935,0.093778,-0.026961000000000002,0.13606,-0.094651,0.0058582999999999994,-0.18498,-0.46511,-0.46821,-0.93758,0.46468999999999994,0.067389,0.14373,-0.16507,-0.5905100000000001,-0.07635499999999999,0.08079800000000001,-0.051953,0.66045,0.31205,0.0067842,0.049661000000000004,-0.6391100000000001,-0.40219,0.89236,-0.23451,0.13038,0.48613999999999996,-0.29899000000000003,0.17840999999999999,-0.0088168,0.48605,0.26754,0.12689,-0.065814,0.19902,-0.45673,-0.056215999999999995,-0.30299,-0.6732,-0.69652,-0.53259,-0.091322,0.1504,-0.54818,-0.21306999999999998,-1.2292,0.013706999999999999,-0.16128,-0.23933000000000001,0.33649,0.050907,0.9084700000000001,0.58608,-0.011275,-0.12445,0.63269,0.31068,-0.35191999999999996,0.13105999999999998,-0.12862,0.025252,0.32343,-0.31936,0.015649,-0.98213,-0.5210100000000001,0.060809,-0.20239000000000001,-0.14126,0.21485,0.0022076,-0.53723,-1.5436,0.055215999999999994,0.054813,3.1182,-0.051923000000000004,-0.31618,-0.431,0.09551699999999999,0.25889,0.32174,0.23745,0.6211,0.81506,-0.36432,-0.38791,-0.27247,0.16601,-0.047346,0.012098999999999999,-0.14432999999999999,-0.5478,-0.9249,0.053061000000000004,-0.08491900000000001,-0.0032037,-0.087032,0.035989,0.50388,0.25067,-0.4829,0.22587,-0.39208000000000004,-0.11288,0.15317,0.24986999999999998,0.44559,0.13291,-0.014705000000000001,0.1539,0.038399,0.034343,0.10471,0.051866999999999996,0.43576000000000004,-0.10837000000000001,-0.5465899999999999,0.41728000000000004,0.38585,0.26842
A2-A04P,0.042006,-0.31264000000000003,-0.081058,0.44256,-0.33499,0.13537000000000002,0.094274,1.0321,0.72912,0.30977,-0.43071000000000004,0.67077,-0.71039,0.18648,0.14664000000000002,-0.38996,-0.34329,-0.2639,-0.542,0.17774,-0.055409,-0.24386,-0.24475,0.12818,1.3109,-0.020384,1.0421,-0.13032,-0.26316,-0.4088,-1.1699,0.22321999999999997,0.4185100000000001,-0.34571999999999997,-0.099523,-0.23897,0.30154000000000003,0.2149,0.18763,1.3717,-0.072685,-0.2826,-0.33028,0.31989,-0.5792,0.12372000000000001,0.14146,-0.8343700000000001,-0.6855899999999999,0.31654,0.38637,-0.27948,-0.092076,0.29458,-0.27169,-0.19846,0.99397,-0.057359,-0.24622,0.4121,0.41368,0.10228,-0.14699,-0.10983,0.24503000000000005,-0.09841,-0.88074,-0.8250700000000001,-0.30075,-0.26899,-0.1293,0.090906,0.13733,0.10395,0.11695,-0.46818000000000004,0.12311,-0.060493,-0.28685,0.067498,0.20779,0.25754,-0.34298,0.74889,0.59543,0.069477,0.051264,-0.13276,0.052082,-0.10453,-0.61342,-0.13625,-0.037866000000000004,-0.013386000000000002,0.088126,0.53465,-0.59197,-0.26248,-0.34279,-0.52278,3.3696,-0.64886,-0.4906100000000001,-0.14712,-0.07460800000000001,0.22455999999999998,1.1778,-0.74847,-0.18152000000000001,-0.99487,0.6543800000000001,0.14723,0.41971,0.24208000000000002,0.32566,-0.63298,-0.22244,-0.72428,-0.11035,-0.3459,0.1741,0.16035,-0.15765,1.5835,0.079722,-0.041949,-0.27003,-0.40802,0.096239,-0.12214000000000001,-0.030558999999999996,-0.08480700000000001,0.32933,-0.10455999999999999,-0.061547000000000004,-0.21895,0.19427,0.16548,0.049727999999999994,-0.094489,-0.46734,-0.72843,0.3479,0.74293,0.22138000000000002,0.43468,0.31873,1.8814,-0.27739,0.095817,0.31503000000000003,-0.13741,0.28567,1.4901,-0.41273000000000004,0.099036,0.14481,0.76022,-0.03411,-0.092129,1.1474,-0.5889800000000001,0.18547,0.19902999999999998,1.7043,0.37803000000000003,1.6717,-0.17608,-0.1677,0.14099,-0.11700999999999999,-0.14599,-0.21076,0.2146,-0.97425,0.053152,0.13913,2.0882,0.032772,0.3257,0.20546999999999999,0.0066509,-0.15163,0.34121999999999997,0.2355,0.19299000000000002,0.0048081,-0.017963999999999997,0.59301,0.048093000000000004,0.31038000000000004,-0.091123,-0.22671999999999998,-0.047127999999999996,0.9197700000000001,1.146,0.24241,-0.40639000000000003,0.037533,-0.48341999999999996,-0.014919,0.35042,0.087478,1.0208,0.48628999999999994,0.071312,0.27691,-0.044511,-0.18909,-0.10589000000000001,-0.14709,-0.023296,0.017932,0.18157,-0.044481,0.5534399999999999,-0.30696999999999997,0.12725,-0.36944,-0.0093875,1.1126,0.044519,0.3234
A2-A04Q,0.28770999999999997,-0.6915100000000001,-0.30772,-0.70157,-0.98861,-0.8770899999999999,-1.1645,-0.55362,-0.4661,-0.12479000000000001,-0.5262,-0.45077,0.4234600000000001,-0.029197000000000008,0.18192,-0.29329,-0.16364,0.51218,-0.19202,0.22018000000000001,-0.92565,0.74436,0.18350999999999998,0.19545,2.2656,0.32208000000000003,1.4831,0.12432,0.25971,0.2003,0.8086800000000001,0.29241,0.21891999999999998,0.2297,0.60182,-0.01225,-0.67098,0.66272,-0.27858,-0.46396000000000004,2.3248,-1.3966,0.27864,-0.75126,-0.12378,-0.38144,-0.2253,-1.0071,0.048378,0.30614,0.46283,0.39077,-0.11194000000000001,0.1199,-0.43705,-0.5111600000000001,0.37915,0.25506999999999996,-0.41739,0.2273,-0.65113,-1.0218,-0.7642399999999999,0.2964,-0.26078,0.54059,2.5705,-0.55519,0.20399,0.37846,0.32965,-0.26048000000000004,-0.8174100000000001,0.72547,0.40578000000000003,0.13799,0.13245,0.12095,-0.041692,0.69522,-0.49454,-0.057758000000000004,0.81484,-0.48755,-0.7166100000000001,0.44286000000000003,0.33598,0.34142,0.42591,-0.033710000000000004,-0.29445,0.51332,-0.52442,0.32648,0.7067100000000001,0.094427,-0.35634,-0.2032,-0.2639,-0.31587,0.05142000000000002,-0.13451,0.19352,0.095073,0.17503,-0.11510999999999999,-0.093835,-0.27881,0.020998,-0.8932700000000001,-0.6997800000000001,-0.45137,-0.54542,0.33043,-0.2321,-0.44483,0.13837,0.0078979,-0.064584,0.4694,0.2679,0.24786,0.79979,-0.60533,-0.58402,-0.55403,-0.19199000000000002,0.086046,-0.19379000000000002,-0.43705,0.11182,-0.14348,0.12853,0.081049,0.20701999999999998,-0.8796700000000001,-0.08357200000000001,-0.36083000000000004,0.054327999999999994,0.08064600000000001,-0.51027,-0.41521,-0.56475,-0.33247,0.25049,-0.06843400000000001,-0.1494,-2.7559,-0.8282,0.15784,1.8796,-0.077677,0.46933,0.29838000000000003,0.10636,0.3246,-0.018719,0.030868,0.11875,0.2503,0.014262,-0.6298,0.060427999999999996,0.9786100000000001,-0.17176,-0.27149,-1.2074,0.22080999999999998,0.5041100000000001,-0.009118799999999998,-0.094335,0.324,-0.016385,-0.66123,-2.4221,-0.11854,0.12335,-0.39371999999999996,0.12521,-0.72151,-0.70762,0.42618,-0.53173,0.63854,0.71491,0.32403000000000004,0.21197,-0.97205,-0.53896,-0.50965,0.25916999999999996,0.33589,0.19894,0.0,-0.35008,-0.7842100000000001,0.16169,0.50445,0.31469,-0.7520100000000001,0.11888,0.57465,-0.16607,-1.0864,0.4103100000000001,-0.44753000000000004,-0.22775,0.026626999999999998,-0.3279,0.81486,0.13185,0.084163,-0.27163000000000004,0.42307,-0.63665,-0.16269,-0.8495799999999999,0.68183,0.089046,-0.34344,-0.46563000000000004,0.086336,0.58899
